"INDEX","TARGET_WINS","TEAM_BATTING_H","TEAM_BATTING_2B","TEAM_BATTING_3B","TEAM_BATTING_HR","TEAM_BATTING_BB","TEAM_BATTING_SO","TEAM_BASERUN_SB","TEAM_BASERUN_CS","TEAM_PITCHING_H","TEAM_PITCHING_HR","TEAM_PITCHING_BB","TEAM_PITCHING_SO","TEAM_FIELDING_E","TEAM_FIELDING_DP","CS_MISSING","DP_MISSING","SO_BAT_MISSING","SO_PITCH_MISSING","SB_MISSING","TARGET_WINS_OUTLIER","TEAM_BATTING_H_OUTLIER","TEAM_BATTING_2B_OUTLIER","TEAM_BATTING_3B_OUTLIER","TEAM_BATTING_HR_OUTLIER","TEAM_BATTING_BB_OUTLIER","TEAM_BATTING_SO_OUTLIER","TEAM_BASERUN_SB_OUTLIER","TEAM_BASERUN_CS_OUTLIER","TEAM_BATTING_HBP_OUTLIER","TEAM_PITCHING_H_OUTLIER","TEAM_PITCHING_HR_OUTLIER","TEAM_PITCHING_BB_OUTLIER","TEAM_PITCHING_SO_OUTLIER","TEAM_FIELDING_E_OUTLIER","TEAM_FIELDING_DP_OUTLIER","TEAM_PITCHING_H_CAPPED","TEAM_FIELDING_E_CAPPED","SINGLES","TOTAL_BASES","SB_SUCCESS_RATE","WHIP_PROXY","ERROR_RATE","POWER_RATIO","HR_RATIO","BB_SO_RATIO","PITCHING_K_BB_RATIO","LOG_WHIP_PROXY","LOG_TEAM_PITCHING_H","LOG_TEAM_FIELDING_E","LOG_SINGLES","LOG_TEAM_FIELDING_E_CAPPED","LOG_ERROR_RATE","LOG_TEAM_PITCHING_H_CAPPED","LOG_TEAM_BATTING_H","OFFENSIVE_TIER","PITCHING_TIER","ERROR_BUCKET"
50,85,1466,282,44,179,535,975,97,44,1466,179,535,975,107,138,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1466,107,961,2373,0.687943262411348,12.3518518518519,0.0534732633683158,0.344474761255116,0.122100954979536,0.548717948717949,1.82242990654206,2.51380599935135,7.2902928824466,4.67282883446191,6.86797440897029,4.67282883446191,-2.92857350012183,7.2902928824466,7.2902928824466,"Medium","Average","Low_Errors"
51,92,1494,284,35,208,587,1052,71,38,1494,208,587,1052,84,148,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1494,84,967,2472,0.651376146788991,12.8456790123457,0.0403652090341182,0.352744310575636,0.139223560910308,0.557984790874525,1.79216354344123,2.55300749116125,7.30921236569276,4.43081679884331,6.87419849545329,4.43081679884331,-3.20978702755032,7.30921236569276,7.30921236569276,"Medium","Average","Low_Errors"
52,98,1471,283,41,165,643,1016,92,46,1471,165,643,1016,89,116,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1471,89,982,2331,0.666666666666667,13.0493827160494,0.0421002838221381,0.332426920462271,0.112168592794018,0.632874015748031,1.5800933125972,2.5687408311978,7.29369772060144,4.48863636973214,6.88959130835447,4.48863636973214,-3.16770079669804,7.29369772060144,7.29369772060144,"Medium","Average","Low_Errors"
53,84,1467,303,47,152,531,1006,76,38,1467,152,531,1006,107,132,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1467,107,965,2320,0.666666666666667,12.3333333333333,0.0535535535535536,0.342194955691888,0.103612815269257,0.527833001988072,1.89453860640301,2.51230562397611,7.29097477814298,4.67282883446191,6.87212810133899,4.67282883446191,-2.92707312474659,7.29097477814298,7.29097477814298,"Medium","Average","Low_Errors"
54,51,1401,295,38,135,441,1022,53,32,1401,135,441,1022,139,144,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1401,139,933,2177,0.623529411764706,11.3703703703704,0.0754614549402823,0.334047109207709,0.0963597430406852,0.431506849315068,2.31746031746032,2.43101088158287,7.24494154633701,4.93447393313069,6.83840520084734,4.93447393313069,-2.58413328368456,7.24494154633701,7.24494154633701,"Medium","Elite","Medium_Errors"
55,77,1419,291,27,191,606,1094,67,26,1419,191,606,1094,94,159,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1419,94,910,2337,0.720430107526882,12.5,0.0464197530864198,0.358703312191684,0.134601832276251,0.553930530164534,1.80528052805281,2.52572864430826,7.25770767716004,4.54329478227,6.8134445995109,4.54329478227,-3.07003019727064,7.25770767716004,7.25770767716004,"Medium","Elite","Low_Errors"
56,76,1506,331,38,160,504,965,76,30,1506,160,504,965,104,172,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1506,104,977,2393,0.716981132075472,12.4074074074074,0.0517412935323383,0.351261620185923,0.106241699867198,0.522279792746114,1.91468253968254,2.51829366582074,7.31721240835984,4.64439089914137,6.88448665204278,4.64439089914137,-2.96149910191175,7.31721240835984,7.31721240835984,"Medium","Average","Low_Errors"
57,38,1774,217,96,19,74,99,101,49,4871,52,203,272,1252,88,1,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2563,716,1442,2240,0.673333333333333,31.320987654321,0.246748127709894,0.187147688838782,0.0107102593010147,0.747474747474748,1.33990147783251,3.44428840492684,8.49105453380654,7.13249755166004,7.27378631784489,6.57368016696065,-1.39938718849918,7.84893372636407,7.48099216286952,"High","Poor","High_Errors"
58,90,1673,222,56,21,134,227,101,49,3872,49,310,525,977,97,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2563,716,1374,2070,0.673333333333333,25.8148148148148,0.233620277379244,0.178720860729229,0.0125523012552301,0.590308370044053,1.69354838709677,3.25094854475619,8.26152644839647,6.88448665204278,7.22548147278229,6.57368016696065,-1.4540582279458,7.84893372636407,7.42237370098682,"High","Poor","High_Errors"
59,113,1890,246,100,11,176,327,101,49,5103,30,475,883,780,97,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2563,716,1533,2369,0.673333333333333,34.4320987654321,0.139835066332019,0.188888888888889,0.00582010582010582,0.53822629969419,1.85894736842105,3.53898923295505,8.53758388106397,6.65929391968364,7.33498187887181,6.57368016696065,-1.9672916485038,7.84893372636407,7.54433210805369,"High","Poor","High_Errors"
61,104,1703,266,98,39,174,428,101,49,3284,75,336,825,615,112,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2563,615,1300,2282,0.673333333333333,22.3456790123457,0.169889502762431,0.236641221374046,0.0229007633587786,0.406542056074766,2.45535714285714,3.10663296958743,8.09681747057232,6.42162226780652,7.17011954344963,6.42162226780652,-1.7726070370133,7.84893372636407,7.44014668066269,"High","Poor","High_Errors"
62,77,1502,258,79,39,203,426,101,49,2897,75,392,822,710,104,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2563,710,1126,2035,0.673333333333333,20.3024691358025,0.215871085436303,0.250332889480692,0.025965379494008,0.476525821596244,2.0969387755102,3.01074251095667,7.97143099776935,6.56526497003536,7.02642680869964,6.56526497003536,-1.5330738761537,7.84893372636407,7.31455283232408,"Medium","Poor","High_Errors"
64,87,1587,220,96,29,258,471,101,49,3061,56,498,908,569,71,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2563,569,1242,2086,0.673333333333333,21.9691358024691,0.159876369766788,0.217391304347826,0.0182734719596723,0.547770700636943,1.82329317269076,3.08963855027781,8.02649693894541,6.34388043412633,7.12447826249342,6.34388043412633,-1.83335445138386,7.84893372636407,7.36960072052641,"High","Poor","High_Errors"
65,104,1670,345,142,56,203,699,101,49,2761,93,336,1155,631,149,1,1,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2563,631,1127,2467,0.673333333333333,19.1172839506173,0.203745560219567,0.325149700598802,0.0335329341317365,0.290414878397711,3.4375,2.95059284474082,7.92334821193015,6.44730586254121,7.02731451403978,6.44730586254121,-1.59088331743199,7.84893372636407,7.4205789054108,"High","Poor","High_Errors"
66,107,1551,261,88,53,302,963,101,49,2264,77,441,1405,546,149,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2264,546,1149,2147,0.673333333333333,16.6975308641975,0.20184842883549,0.259187620889749,0.0341715022566086,0.313603322949117,3.1859410430839,2.8152608560482,7.72488843932307,6.30261897574491,7.04664727784876,6.30261897574491,-1.60023821553568,7.72488843932307,7.34665516317654,"High","Poor","High_Errors"
67,67,1323,208,77,32,275,755,101,49,1914,46,398,1092,644,149,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1914,644,1006,1781,0.673333333333333,14.2716049382716,0.278546712802768,0.239606953892668,0.0241874527588813,0.364238410596026,2.74371859296482,2.65827189455988,7.5569505720129,6.46769872610435,6.91373735065968,6.46769872610435,-1.27816950368791,7.5569505720129,7.18765716411496,"Low","Poor","High_Errors"
68,78,1502,209,82,33,346,744,216,49,2080,46,479,1030,644,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2080,644,1178,1974,0.815094339622642,15.7962962962963,0.251660805001954,0.215712383488682,0.0219707057256991,0.46505376344086,2.15031315240084,2.7597755009274,7.64012317269536,6.46769872610435,7.07157336421153,6.46769872610435,-1.37967311005544,7.64012317269536,7.31455283232408,"Medium","Poor","High_Errors"
69,82,1680,248,126,71,455,525,499,49,2249,95,609,703,699,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2249,699,1235,2393,0.910583941605839,17.641975308642,0.244576627011896,0.264880952380952,0.0422619047619048,0.866666666666667,1.15435139573071,2.87028102325743,7.71824095195932,6.54965074223381,7.11882624906208,6.54965074223381,-1.408226616256,7.71824095195932,7.4265490723973,"High","Poor","High_Errors"
70,85,1430,202,108,68,341,633,354,49,1729,82,412,765,597,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1729,597,1052,2052,0.878411910669975,13.216049382716,0.278841662774404,0.264335664335664,0.0475524475524476,0.53870458135861,1.85679611650485,2.5814319533573,7.45529848568329,6.3919171133926,6.95844839329766,6.3919171133926,-1.27711117519708,7.45529848568329,7.26542972325395,"Medium","Poor","High_Errors"
71,105,1583,248,68,53,596,570,419,49,2003,67,754,721,523,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2003,523,1214,2126,0.895299145299145,17.0185185185185,0.189698948132028,0.233101705622236,0.0334807327858497,1.04561403508772,0.956233421750663,2.83430207579141,7.60240133566582,6.25958146406492,7.10167597161944,6.25958146406492,-1.66231694695887,7.60240133566582,7.36707705988101,"High","Poor","High_Errors"
72,93,1486,213,76,38,646,627,347,49,1810,46,787,764,436,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1810,436,1159,1965,0.876262626262626,16.0308641975309,0.167886022333462,0.220053835800808,0.0255720053835801,1.03030303030303,0.970775095298602,2.77451587643036,7.50108212425987,6.07764224334903,7.05531284333975,6.07764224334903,-1.78446996831371,7.50108212425987,7.3038432252777,"Medium","Poor","High_Errors"
73,102,1484,212,94,63,625,632,339,49,1742,74,734,742,420,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1742,420,1115,2073,0.873711340206186,15.283950617284,0.169628432956381,0.248652291105121,0.0424528301886792,0.988924050632911,1.01089918256131,2.7268032985721,7.46278915741245,6.04025471127741,7.01660968389422,6.04025471127741,-1.77414492252707,7.46278915741245,7.30249642372733,"Medium","Poor","High_Errors"
75,108,1705,224,63,82,705,367,305,49,2141,103,885,461,443,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,NA,2141,443,1336,2301,0.861581920903955,18.679012345679,0.146397884996695,0.216422287390029,0.0480938416422287,1.92098092643052,0.52090395480226,2.92740055911592,7.66902828858968,6.09356977004514,7.19743535409659,6.09356977004514,-1.92142712430317,7.66902828858968,7.44132038971762,"High","Poor","High_Errors"
76,102,2035,334,115,126,657,320,296,49,2498,155,806,393,509,149,1,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2498,509,1460,2977,0.857971014492754,20.3950617283951,0.154055690072639,0.282555282555283,0.0619164619164619,2.053125,0.487593052109181,3.01529279940848,7.82324569068552,6.23244801655052,7.28619171470238,6.23244801655052,-1.87044111809035,7.82324569068552,7.6182510978767,"High","Poor","High_Errors"
77,88,1693,244,70,67,618,292,246,49,2094,83,764,361,450,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2094,450,1312,2278,0.833898305084746,17.641975308642,0.157452764170749,0.225044300059067,0.0395747194329592,2.11643835616438,0.472513089005236,2.87028102325743,7.64683139143048,6.10924758276437,7.17930796950403,6.10924758276437,-1.84862977572545,7.64683139143048,7.43425738213314,"High","Poor","High_Errors"
78,92,1751,216,92,45,512,339,298,49,2165,56,633,419,455,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2165,455,1398,2286,0.858789625360231,17.2716049382716,0.162616154395997,0.201599086236436,0.0256996002284409,1.51032448377581,0.661927330173776,2.84906381999304,7.68017564043659,6.12029741895095,7.24279792279376,6.12029741895095,-1.81636273627448,7.68017564043659,7.46794233228585,"High","Poor","High_Errors"
79,114,1932,282,102,55,519,322,286,49,2371,68,637,395,334,149,1,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2371,334,1493,2583,0.853731343283582,18.5679012345679,0.111037234042553,0.227225672877847,0.0284679089026915,1.61180124223602,0.620094191522763,2.92143434983735,7.77106708606541,5.8111409929767,7.30854279753919,5.8111409929767,-2.19788969209303,7.77106708606541,7.56631101477246,"High","Poor","High_Errors"
80,111,1665,207,60,58,440,329,187,49,1810,63,478,358,325,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1810,325,1340,2166,0.792372881355932,14.1234567901235,0.142045454545455,0.195195195195195,0.0348348348348348,1.33738601823708,0.748953974895398,2.6478370172673,7.50108212425987,5.78382518232974,7.20042489294496,5.78382518232974,-1.95160817016995,7.50108212425987,7.41758040241454,"High","Poor","High_Errors"
81,101,1617,190,96,42,459,287,197,49,1723,45,489,306,314,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1723,314,1289,2125,0.800813008130081,13.6543209876543,0.141952983725136,0.202844774273346,0.025974025974026,1.5993031358885,0.625766871165644,2.61405602740984,7.45182223652793,5.74939298590825,7.16162200293919,5.74939298590825,-1.95225937673397,7.45182223652793,7.38832785957711,"High","Poor","High_Errors"
82,77,1647,191,80,56,464,326,214,49,1933,66,545,383,318,101,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1933,318,1320,2166,0.813688212927757,15.2962962962963,0.128329297820823,0.198542805100182,0.0340012143290832,1.42331288343558,0.702752293577982,2.7276107269567,7.56682847920833,5.76205138278018,7.18538701558042,5.76205138278018,-2.05315567940891,7.56682847920833,7.40671073017764,"High","Poor","High_Errors"
84,86,1393,168,46,17,471,569,223,49,1647,20,557,673,279,106,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1647,279,1162,1704,0.819852941176471,13.6049382716049,0.126588021778584,0.165829145728643,0.0122038765254846,0.827768014059754,1.20825852782765,2.61043283504042,7.40671073017764,5.63121178182137,7.05789793741186,5.63121178182137,-2.06681738845144,7.40671073017764,7.23921497377981,"Medium","Average","High_Errors"
85,68,1344,207,55,29,467,750,187,49,1578,34,548,813.5,412,104,1,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,1578,412,1053,1748,0.792372881355932,13.1234567901235,0.19379115710254,0.216517857142857,0.021577380952381,0.622666666666667,1.48448905109489,2.57440122366951,7.36391350140582,6.02102334934953,6.95939851213398,6.02102334934953,-1.64097420955237,7.36391350140582,7.20340552108309,"Low","Average","High_Errors"
86,58,1289,162,53,25,335,750,151,49,1365,26,355,813.5,358,96,1,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,1365,358,1049,1632,0.755,10.6172839506173,0.208139534883721,0.186190845616757,0.0193948797517455,0.446666666666667,2.29154929577465,2.36248323457511,7.21890970761906,5.8805329864007,6.9555926083963,5.8805329864007,-1.5695465834068,7.21890970761906,7.16162200293919,"Low","Elite","High_Errors"
87,54,1280,156,55,18,318,750,139,49,1346,19,335,813.5,327,94,1,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,1346,327,1051,1600,0.73936170212766,10.3765432098765,0.194527067221892,0.17890625,0.0140625,0.424,2.42835820895522,2.33954779817623,7.20489251020467,5.78996017089725,6.95749737087695,5.78996017089725,-1.63718396251136,7.20489251020467,7.15461535691366,"Low","Elite","High_Errors"
88,53,1196,146,46,17,382,750,100,49,1283,18,410,813.5,362,109,1,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,1283,362,987,1485,0.671140939597315,10.4506172839506,0.213821618428825,0.174749163879599,0.0142140468227425,0.509333333333333,1.98414634146341,2.34666104690075,7.15695636461564,5.89164421182577,6.89467003943348,5.89164421182577,-1.54261317030736,7.15695636461564,7.08673793451058,"Low","Elite","High_Errors"
89,63,1338,155,67,24,452,750,129,49,1465,26,495,813.5,273,140,1,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,1465,273,1092,1699,0.724719101123595,12.0987654320988,0.139285714285714,0.183856502242152,0.0179372197309417,0.602666666666667,1.64343434343434,2.49310341699218,7.28961052145117,5.60947179518496,6.99576615630485,5.60947179518496,-1.9712279570396,7.28961052145117,7.19893124068817,"Low","Average","High_Errors"
90,66,1292,144,45,18,436,750,141,49,1359,19,459,813.5,265,95,1,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,1359,265,1085,1580,0.742105263157895,11.2222222222222,0.145764576457646,0.160216718266254,0.0139318885448916,0.581333333333333,1.7723311546841,2.41789593950504,7.21450441415114,5.57972982598622,6.98933526597456,5.57972982598622,-1.9257624487512,7.21450441415114,7.16394668434255,"Low","Elite","High_Errors"
91,48,1187,131,46,16,424,750,143,49,1257,17,449,813.5,360,107,1,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,1257,360,994,1458,0.744791666666667,10.5308641975309,0.211019929660023,0.162594776748104,0.0134793597304128,0.565333333333333,1.81180400890869,2.35431039281924,7.13648320859025,5.88610403145016,6.90173720665657,5.88610403145016,-1.55580269660147,7.13648320859025,7.07918439460967,"Low","Elite","High_Errors"
92,56,1334,183,52,33,380,572,161,49,1412,35,402,606,323,145,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1412,323,1066,1720,0.766666666666667,11.1975308641975,0.17805953693495,0.200899550224888,0.0247376311844078,0.664335664335664,1.50746268656716,2.4156932954427,7.25276241805319,5.77765232322266,6.97166860472579,5.77765232322266,-1.72563730745243,7.25276241805319,7.19593722647557,"Low","Elite","High_Errors"
93,47,1520,267,58,40,594,619,181,49,1631,43,637,664,372,118,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1631,372,1155,2023,0.78695652173913,14,0.164021164021164,0.240131578947368,0.0263157894736842,0.959612277867528,1.04238618524333,2.63905732961526,7.39694860262101,5.91889385427315,7.05185562295589,5.91889385427315,-1.8077598105745,7.39694860262101,7.32646561384032,"Medium","Average","High_Errors"
94,55,1551,240,72,37,481,731,145,49,1642,39,509,774,312,137,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1642,312,1202,2046,0.747422680412371,13.2777777777778,0.145048814504881,0.22501611863314,0.0238555770470664,0.658002735978112,1.52062868369352,2.58609179403535,7.40367029001237,5.74300318780948,7.09174211509515,5.74300318780948,-1.93068494145825,7.40367029001237,7.34665516317654,"High","Average","High_Errors"
95,74,1414,205,64,34,524,687,190,49,1517,36,562,737,293,88,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1517,293,1111,1849,0.794979079497908,12.8333333333333,0.140933140933141,0.214285714285714,0.024045261669024,0.7627365356623,1.31138790035587,2.55204595262563,7.32448997934853,5.68017260901707,7.01301578963963,5.68017260901707,-1.95946967884095,7.32448997934853,7.25417784645652,"Medium","Average","High_Errors"
96,100,1384,226,64,37,532,653,147,49,1465,39,563,691,251,151,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1465,251,1057,1849,0.75,12.5185185185185,0.123767258382643,0.236271676300578,0.0267341040462428,0.814701378254211,1.22735346358792,2.52720902947869,7.28961052145117,5.52545293913178,6.96318998587024,5.52545293913178,-2.08935242557929,7.28961052145117,7.23273313617761,"Medium","Average","High_Errors"
97,88,1299,246,61,18,585,661,129,104,1384,19,623,704,227,123,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1384,227,974,1721,0.553648068669528,12.3888888888889,0.11310413552566,0.250192455735181,0.0138568129330254,0.885022692889561,1.13001605136437,2.51680001356395,7.23273313617761,5.4249500174814,6.88141130364254,5.4249500174814,-2.17944633131494,7.23273313617761,7.1693500166706,"Low","Elite","High_Errors"
99,76,1355,179,79,23,452,622,164,49,1435,24,479,659,237,129,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1435,237,1074,1761,0.769953051643192,11.8148148148148,0.123824451410658,0.207380073800738,0.0169741697416974,0.726688102893891,1.37578288100209,2.46935423678052,7.26892012819372,5.46806014113513,6.97914527506881,5.46806014113513,-2.08889043087777,7.26892012819372,7.2115567333138,"Low","Average","High_Errors"
100,69,1325,140,77,17,457,572,108,49,1731,22,597,747,240,116,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1731,240,1091,1670,0.687898089171974,14.3703703703704,0.103092783505155,0.176603773584906,0.0128301886792453,0.798951048951049,1.25125628140704,2.66516847361894,7.45645455517621,5.48063892334199,6.99484998583307,5.48063892334199,-2.27212588550934,7.45645455517621,7.18916773842032,"Low","Poor","High_Errors"
101,66,1400,165,72,28,414,561,169,49,1632,33,483,654,238,129,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1632,238,1135,1793,0.775229357798165,13.0555555555556,0.112529550827423,0.189285714285714,0.02,0.737967914438503,1.35403726708075,2.56921375624799,7.39756153552405,5.47227067367148,7.0343879299155,5.47227067367148,-2.1845394178089,7.39756153552405,7.24422751560335,"Medium","Average","High_Errors"
102,66,1447,179,92,25,410,520,94,104,1542,27,437,554,255,133,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1542,255,1151,1885,0.474747474747475,12.216049382716,0.128852956038403,0.204561161022806,0.0172771250863856,0.788461538461538,1.26773455377574,2.50275061037018,7.34083555412327,5.54126354515843,7.04838640872188,5.54126354515843,-2.04908340044414,7.34083555412327,7.27724772663148,"Medium","Average","High_Errors"
103,84,1653,221,106,65,399,498,100,106,1750,69,422,527,211,129,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1750,211,1261,2281,0.485436893203884,13.4074074074074,0.0971454880294659,0.237144585601936,0.0393224440411373,0.801204819277108,1.24881516587678,2.59580734582144,7.46737106691756,5.35185813347607,7.13966033596492,5.35185813347607,-2.33154554757776,7.46737106691756,7.41034709782102,"High","Poor","High_Errors"
